"kMEblack"	"kMEbrown"	"kMEmagenta"	"kMEred"	"kMEsalmon"	"kMEtan"	"kMEyellow"
"TRINITY_DN21491_c1_g1_i1"	-0.626143723713613	0.764850768354558	-0.194837250914939	0.0687716960111233	0.234397546581909	-0.166310966774593	0.307319329650752
"TRINITY_DN21406_c11_g1_i1"	0.904200259252423	-0.620644137744017	0.317338644195876	-0.61004527822632	-0.00708659309521439	0.255794546614684	-0.704980936997218
"TRINITY_DN21425_c2_g3_i2"	-0.535359174276653	0.850720673843225	-0.309651494320432	-0.00971565329857748	0.154437003637648	-0.316571762814683	0.427311853205536
"TRINITY_DN21430_c0_g1_i1"	-0.564491448141737	0.301270684011573	-0.318138122966264	0.405363827879109	-0.18466600701439	-0.391281519365007	0.924257278433201
"TRINITY_DN21410_c0_g1_i21"	-0.538248594677924	0.764921592702587	-0.179835629504348	0.0689094923106946	0.332950535534162	-0.182979847213764	0.324591110724819
"TRINITY_DN21460_c0_g1_i36"	-0.583619340029843	0.31730376317031	-0.325891417299983	0.419211140601526	-0.0848045824973691	-0.338912839822043	0.91270951785493
"TRINITY_DN21460_c0_g1_i38"	-0.773080929109509	0.568992889870665	-0.398683637196467	0.384084462848078	-0.103459502594343	-0.398852196137351	0.97133830045289
"TRINITY_DN5656_c11_g1_i8"	0.755911725182968	-0.470531241804927	0.15858848142424	-0.581673300815712	-0.0417776585315862	0.408884752380068	-0.675451149190923
"TRINITY_DN5644_c12_g1_i16"	0.930481789623888	-0.698975853734667	0.409230537601445	-0.518861170300395	0.0270736619356809	0.423453558486163	-0.78101676831449
"TRINITY_DN5644_c14_g1_i3"	0.803551859785027	-0.732852540978386	0.466859013432208	-0.272945126576997	0.0888677427671763	0.119576569659311	-0.623878265292727
"TRINITY_DN5644_c0_g1_i9"	0.904595394681451	-0.716020901485196	0.377909247764217	-0.559542574794902	0.00780364351213818	0.409844083068491	-0.764392057152731
"TRINITY_DN5644_c7_g1_i1"	0.912039824931964	-0.686183440162622	0.305675577410398	-0.491366384907885	-0.0887015277073983	0.236248877105755	-0.576480491415456
"TRINITY_DN5644_c10_g1_i4"	-0.728904222532739	0.759213945506325	-0.476418482939012	0.138500849966738	-0.0780941934907043	-0.444754756469906	0.825432556718331
"TRINITY_DN5614_c0_g1_i8"	0.316822566338947	-0.330194431635741	0.14312869320468	-0.256201220027874	0.155627016383523	0.499438847988255	-0.532273337175513
"TRINITY_DN5651_c0_g1_i3"	0.913451671341811	-0.679826661150645	0.157715584073875	-0.535776794529402	-0.132429579350368	0.442525120210321	-0.688105895997541
"TRINITY_DN5612_c17_g1_i3"	0.367154656317082	0.152148405923217	0.178247053906327	-0.68785851735031	0.212992345219087	0.259314324103013	-0.599497662625117
"TRINITY_DN5612_c10_g4_i2"	0.95407065899229	-0.699109464978377	0.210510004757836	-0.55128664469386	-0.272011622289665	0.380500562929036	-0.659322609698547
"TRINITY_DN5612_c12_g1_i1"	0.840131666640239	-0.718791795342528	0.547321555239934	-0.458688115571703	0.0801044541347997	0.329330743684414	-0.590977959571232
"TRINITY_DN5608_c1_g1_i1"	-0.681420632442599	0.589022507269184	-0.365802413057142	0.318634392402319	0.0133728067712231	-0.374530985712762	0.936456132273365
"TRINITY_DN5621_c1_g1_i1"	-0.553487625389882	0.605853444244924	-0.313005358790924	0.170802612651909	0.00807989084098935	-0.432468636414207	0.867228424535219
"TRINITY_DN5600_c0_g1_i13"	-0.714221401082377	0.503520032793418	-0.293188392830287	0.382316398916052	-0.0679618805907891	-0.5813872171342	0.950852426898122
"TRINITY_DN5600_c0_g1_i7"	-0.624384771492638	0.293434320014509	-0.379016639415634	0.465220663904167	-0.145261227015263	-0.241365846315722	0.90424575660113
"TRINITY_DN5632_c0_g1_i10"	0.938493757840019	-0.806054272132145	0.295842700305782	-0.360760185440358	-0.147628141214288	0.303289230955378	-0.625330340121967
"TRINITY_DN5632_c0_g3_i1"	0.798303184431603	-0.786175961961884	0.488624377904586	-0.411842344037308	0.0624895339214083	0.532540633200095	-0.677035610957808
"TRINITY_DN5632_c0_g2_i2"	0.728876094753767	-0.543720284172686	0.327160057736659	-0.287946951861713	-0.0180066972971501	0.145331600986626	-0.452076716884471
"TRINITY_DN5601_c0_g1_i10"	0.605176831820044	-0.491674724460356	0.0532308240982317	0.0140391743170444	-0.212284102210063	0.106862037988366	-0.293652001950646
"TRINITY_DN5662_c12_g1_i7"	0.663040120092007	-0.501095150850557	0.0559350860347105	-0.0536324069094073	-0.244524060200455	0.0833779666209267	-0.293337349299174
"TRINITY_DN5662_c0_g2_i2"	0.804554705629036	-0.505005548971696	0.256112978522927	-0.455897479616823	0.0264517824545371	0.190716785893986	-0.51168370535428
"TRINITY_DN5662_c1_g1_i17"	0.459289960230477	-0.583358725039588	0.637187541657562	-0.297036543668523	0.30448183971522	0.243725920012076	-0.568959693429011
"TRINITY_DN5662_c21_g2_i1"	-0.673722962288008	0.967343714943032	-0.344727319167838	-0.00640795944782948	0.0897462378110114	-0.345998582232923	0.498573520871276
"TRINITY_DN5622_c0_g1_i7"	0.963900026713451	-0.785716299758566	0.361567255499788	-0.466891981496996	-0.0906963588120075	0.385264062567142	-0.619677831229799
"TRINITY_DN5637_c1_g1_i4"	0.76673998957	-0.53502028310303	0.142666770070248	-0.254421300758978	-0.141924048890681	0.128504915816063	-0.37731907427306
"TRINITY_DN5616_c8_g1_i1"	0.93619110412031	-0.682392627850858	0.25819459895854	-0.454367690766093	-0.1452773335631	0.351453036995651	-0.55586391698721
"TRINITY_DN5616_c0_g1_i3"	0.769714368576968	-0.438404617568587	0.427627056570037	-0.659324733705386	0.0900438629430613	0.394358248096148	-0.479924269258348
"TRINITY_DN5616_c0_g1_i12"	0.800697262544101	-0.595491038789049	0.27489919542967	-0.343231368799199	-0.0895184111669549	0.319800286705514	-0.436048843653847
"TRINITY_DN5616_c11_g1_i1"	0.882141241842564	-0.520851822656751	0.266981703562135	-0.561171242679113	-0.0922616709909185	0.404397691704873	-0.506812561291458
"TRINITY_DN5616_c0_g2_i8"	0.826881521505548	-0.593284608642712	0.453745254114402	-0.568633368149668	0.134643313036151	0.485672778562578	-0.702724516744753
"TRINITY_DN5616_c0_g3_i1"	0.669837852052623	-0.592381598198871	0.326458275045394	-0.323075157117002	0.100824273230836	0.429356504269262	-0.616076186994299
"TRINITY_DN5616_c0_g3_i5"	0.822243530578869	-0.568849877405276	0.29847251681096	-0.565995635673528	-0.0800202580257375	0.340490224562197	-0.489661222924205
"TRINITY_DN5605_c6_g1_i1"	0.199333998674055	-0.0621893079431893	-0.269764397225534	-0.171491681518966	-0.349414419401882	-0.0743990771751467	-0.335247513958222
"TRINITY_DN5628_c1_g1_i17"	0.649530523407976	-0.619681141859302	0.442006582642709	-0.390484768798041	0.0615075221717663	0.347478097287943	-0.602286260596961
"TRINITY_DN5631_c0_g1_i2"	0.671630670881064	-0.566059524644315	0.588722326129019	-0.221032576359023	0.171674425288073	0.178535281485147	-0.417826819177034
"TRINITY_DN37816_c0_g1_i1"	-0.558562022973704	0.171900439695018	-0.305257724927315	0.424266282915849	-0.140613049358031	-0.31257864621881	0.918403145988976
"TRINITY_DN37868_c0_g1_i2"	-0.672204548929112	0.549208601989488	-0.376616804086433	0.341200656734334	-0.0556318502935613	-0.383577571926621	0.94240415622326
"TRINITY_DN37855_c0_g2_i3"	0.80281071383493	-0.645463734636985	0.297313053654312	-0.331925885485108	0.000939629300297798	0.488492751457027	-0.66052913797524
"TRINITY_DN37821_c0_g1_i10"	-0.640644156326663	0.386751502357528	-0.479470220893203	0.481784695751541	-0.225726299823561	-0.41758709213602	0.964703386354573
"TRINITY_DN37814_c0_g1_i3"	-0.538967489186816	0.00810368760879148	-0.335845467325357	0.975299197795846	-0.199409704143135	-0.359753041824993	0.390642748540196
"TRINITY_DN37883_c1_g2_i7"	-0.68151332620213	0.439548962428644	-0.166235669281792	0.369579294556263	0.160583272314255	-0.228046599773504	0.818737811627702
"TRINITY_DN37810_c0_g1_i7"	0.771202116212279	-0.694323116840499	0.54197348460398	-0.320930695295367	0.12266410711176	0.296229704905853	-0.431616762671231
"TRINITY_DN37828_c1_g1_i1"	-0.741115121489863	0.953437296932713	-0.272183994568597	0.0568413382896411	0.117564521859514	-0.266219322455298	0.377234397750063
"TRINITY_DN79355_c0_g1_i7"	-0.63870482276187	0.415402257491866	-0.324518678833412	0.360314348349485	-0.117841344866288	-0.422401459570211	0.972108960252429
"TRINITY_DN79315_c0_g2_i1"	-0.654110130323074	0.963737207828291	-0.355184278886163	-0.0430997550372528	0.0920696330719134	-0.36354937153954	0.45539240882404
"TRINITY_DN63083_c3_g1_i1"	-0.65988585135287	0.88602973898548	-0.169921001928457	-0.0374732364767822	0.18026172833629	-0.176584864007105	0.255552633919314
"TRINITY_DN63081_c0_g1_i5"	-0.538447856397125	0.325281987129005	-0.350745211792629	0.344031477457514	-0.121941675713581	-0.362111528545464	0.94298414361205
"TRINITY_DN63028_c0_g1_i2"	-0.668506401723792	0.594060990562626	-0.324431193324897	0.256736569326474	-0.0265073859064475	-0.544815557328126	0.9461998759788
"TRINITY_DN28797_c0_g3_i7"	0.588331718290897	-0.531701834348615	0.109377182603779	0.040464877138499	-0.112550649838068	0.0748673406088936	-0.305964131592796
"TRINITY_DN28742_c0_g1_i10"	0.917750620022236	-0.490762114851758	0.0782059057421577	-0.608254220011663	-0.267953724151371	0.289722567583061	-0.605326023562652
"TRINITY_DN28742_c0_g1_i2"	0.472850783050084	-0.527276080254556	0.558362575796618	-0.128981167086049	0.164961990177534	0.165149221997642	-0.345499861451098
"TRINITY_DN28708_c1_g1_i6"	-0.750109801692554	0.942703206196003	-0.270717684524051	0.0488772771935811	0.18247119753554	-0.267079633954194	0.383187614818566
"TRINITY_DN28708_c2_g2_i1"	-0.605318323873845	0.883048419969397	-0.276100296057912	0.0556244543802404	0.158421627057855	-0.27718153429324	0.474106472802813
"TRINITY_DN28708_c2_g1_i3"	-0.501143918809795	0.861703414420899	-0.186591629861585	-0.0752406188114702	0.199279965604527	-0.190092647070562	0.352439922079723
"TRINITY_DN28779_c0_g1_i3"	0.705180460923183	-0.471853084531398	0.500375595275287	-0.527501251443953	0.160668258577515	0.242882227715075	-0.359700763914608
"TRINITY_DN28779_c0_g1_i9"	0.743106929127783	-0.549494123119922	0.160827123588535	-0.299411777098043	-0.0504113155596954	0.281652839008208	-0.528027935894539
"TRINITY_DN28721_c2_g2_i1"	-0.659101567854206	0.906048762023808	-0.258938513364495	0.0924043272442994	0.186795932901919	-0.258814003093175	0.481733735571413
"TRINITY_DN28760_c7_g1_i1"	-0.707501135995614	0.856240702549327	-0.418877236821523	0.134762673018635	0.00853185523297581	-0.378767177557895	0.772618198942625
"TRINITY_DN28791_c8_g1_i1"	-0.596699785395822	0.311325960701461	-0.337013688991601	0.417733964302515	-0.201203772840198	-0.413412385597601	0.953823034313826
"TRINITY_DN28777_c0_g2_i1"	-0.702964268507313	0.950519781010478	-0.477630293464728	0.0248070789091605	0.0151887166632053	-0.393842994428258	0.602809908589523
"TRINITY_DN28777_c1_g1_i1"	-0.857802055144743	0.864892300038943	-0.402799096957851	0.260764385619477	-0.0160317015169595	-0.398121677486644	0.8059950428785
"TRINITY_DN28710_c0_g1_i8"	-0.614702021773725	0.816295039190614	-0.259853753679007	-0.00564119480906834	0.276489269813324	-0.264747217104106	0.354939239911323
"TRINITY_DN28710_c0_g1_i2"	-0.663450185431281	0.973979604420998	-0.31048972851175	-0.0161954191241972	0.12641758369714	-0.306726603435594	0.388267797139389
"TRINITY_DN28769_c0_g1_i1"	-0.676408668135054	0.985023698403437	-0.380657452985159	-0.039959653389353	0.0987631864812863	-0.34881606267954	0.481977644814385
"TRINITY_DN28722_c2_g1_i1"	0.848361941401984	-0.592670310332498	0.253592530192145	-0.429393990132159	-0.106349963901175	0.407421210825448	-0.473921182895034
"TRINITY_DN28783_c1_g1_i5"	-0.781711674154267	0.950440621182697	-0.400821104698974	0.112818385577343	0.0126091140756865	-0.398656873131416	0.658105179049112
"TRINITY_DN28729_c0_g1_i3"	-0.663219121786146	0.323943408728811	-0.344212393175569	0.421629388019575	-0.126613209804806	-0.34892552908768	0.960521701095535
"TRINITY_DN28789_c2_g1_i24"	0.708444937351065	-0.448503348399617	0.224048095602802	-0.563426432284619	0.0472710630169584	0.390376134046798	-0.747214157618362
"TRINITY_DN28789_c2_g1_i13"	0.777354299611855	-0.556239469990058	0.719406858527559	-0.585586474450007	0.348929394184506	0.197285330600669	-0.685897316550548
"TRINITY_DN28789_c1_g1_i1"	-0.528754598121687	0.647926519170063	-0.336337967252182	0.146833123208614	-0.0687455430391172	-0.31298434161408	0.740702241378037
"TRINITY_DN79407_c0_g1_i7"	-0.610449003187361	0.28406514203483	-0.272901330885321	0.393076895724826	-0.10672643712482	-0.399643144406473	0.920344389125425
"TRINITY_DN79422_c1_g1_i1"	-0.706820777385483	0.933073217603986	-0.355799055719337	0.0260446512302433	0.122537436759691	-0.369651456875466	0.543617905665607
"TRINITY_DN79491_c0_g1_i17"	-0.553100973819137	0.126451261209513	-0.314522711929256	0.463854387646091	-0.142087360318646	-0.278821421909649	0.879160624450154
"TRINITY_DN79478_c0_g1_i2"	0.593758827320251	-0.262693450170273	0.204466385056733	-0.580202949172362	-0.241700297125605	0.363175457776164	-0.706137062885757
"TRINITY_DN79478_c1_g1_i1"	0.893272274747339	-0.751541391456399	0.374013486227651	-0.408432153826168	-0.117686394156507	0.30645145692044	-0.674677516957463
"TRINITY_DN12483_c0_g1_i3"	0.837383584294133	-0.492496499677623	-0.138166785820505	-0.42352973237927	-0.367623633587982	0.264050452031984	-0.447616040112032
"TRINITY_DN12483_c2_g1_i1"	-0.767139304017747	0.839814696547065	-0.436576192719385	0.153058827403707	-0.00480461562874955	-0.439516799768494	0.802425726386608
"TRINITY_DN12440_c0_g2_i1"	0.811846183366722	-0.659798288548177	0.253134747555171	-0.280926528112382	-0.0542053628774682	0.417835781680014	-0.529235028503014
"TRINITY_DN12479_c0_g1_i17"	0.599425729415351	-0.424999110522283	0.567222832516867	-0.454039959816338	0.262659757191345	0.488332168821074	-0.449454617544562
"TRINITY_DN12479_c0_g1_i14"	0.5629096979773	-0.408345886002536	0.806244027813204	-0.569502177661026	0.453142085042154	0.0917580193978982	-0.502992600534301
"TRINITY_DN12479_c0_g1_i1"	0.376699676837129	-0.163191359738899	0.0341986186990513	-0.427644857518095	-0.07914607160524	0.342746742630007	-0.315161984424416
"TRINITY_DN12400_c5_g1_i1"	-0.329623356178951	0.698045128684976	-0.243734647636209	-0.147553429616737	0.0957024857440733	-0.266239118208052	0.476454699986941
"TRINITY_DN12487_c0_g1_i1"	0.917100454033419	-0.611372501339209	0.148827470527603	-0.549404489119689	-0.160855518237221	0.31153811063523	-0.651223351193263
"TRINITY_DN12487_c0_g1_i5"	0.810553740895438	-0.502516464134956	0.185075324000083	-0.67839482067651	-0.0284379523305599	0.431132492172729	-0.663092419945276
"TRINITY_DN12416_c0_g1_i2"	0.947673040638338	-0.841711153772681	0.427209845586655	-0.44137074449086	-0.00765572936776712	0.369021168082956	-0.670198882709074
"TRINITY_DN12416_c0_g1_i4"	0.898384093000237	-0.765175604066598	0.407459640821827	-0.474922149140543	-0.150606492562362	0.353112314415141	-0.685107260201855
"TRINITY_DN96656_c1_g2_i2"	0.744308070416388	-0.878038081800935	0.42286194405594	-0.248106583701457	0.0725290213093524	0.446234868991673	-0.542185838416
"TRINITY_DN96656_c1_g3_i1"	0.766878211661866	-0.80813422293649	0.496443158694363	-0.228846015138408	0.117273307515399	0.360281488301149	-0.747833745576889
"TRINITY_DN96701_c0_g1_i1"	-0.766303858303509	0.929091807222576	-0.345860909487084	0.108467388994725	0.0846162287257517	-0.343663845106264	0.609750807229985
"TRINITY_DN96678_c2_g1_i1"	0.64906588086778	-0.401451086618947	0.235119253607186	-0.513866182421217	0.0200750193020635	0.0957607453409163	-0.566914554214394
"TRINITY_DN96677_c6_g1_i1"	-0.549256805343289	0.819431697109935	-0.432190731796328	0.0442626947261671	0.0114582339641766	-0.349575185987982	0.546257721750213
"TRINITY_DN4795_c0_g1_i22"	0.216502467220547	-0.308006838907548	0.978198249746732	-0.265725659928258	0.700184283527034	0.0534248234738873	-0.352378688012146
"TRINITY_DN4715_c0_g1_i19"	0.945314280583902	-0.659410252767951	0.412309474462036	-0.577078405237638	-0.0811431918729985	0.43092188533836	-0.773975273283984
"TRINITY_DN4775_c4_g1_i1"	0.517442110343011	-0.31356041599105	0.412431862856896	-0.54100958940752	0.215023609568309	0.0736733882816914	-0.556777744751462
"TRINITY_DN4775_c2_g3_i2"	0.813161404278465	-0.437797302192922	0.266538850823881	-0.467505797482608	-0.103758057447279	0.0581204254121902	-0.481300319084009
"TRINITY_DN4791_c0_g1_i1"	0.780900120135318	-0.572264073067541	0.299076859070761	-0.322253779677364	-0.0728587867602401	0.209164566074503	-0.375484529296798
"TRINITY_DN4727_c0_g1_i10"	0.75827855044156	-0.516290153858717	-0.00691144222648903	-0.216488318588501	-0.298560136781142	0.321707304024551	-0.415885960854668
"TRINITY_DN4727_c0_g1_i6"	0.651351273977875	-0.4355861847383	-0.10675891929953	-0.15754208025195	-0.322795722873158	0.159781623067083	-0.263359027182338
"TRINITY_DN4778_c1_g1_i2"	-0.578124523598156	0.0883219389870806	-0.250107615996249	0.940660269506404	-0.128547258450249	-0.410008225718889	0.368613090332527
"TRINITY_DN4766_c0_g2_i1"	0.766522750483333	-0.559810187402944	0.261676483113134	-0.44587941504499	-0.0255468447954091	0.443269200789978	-0.622320530021755
"TRINITY_DN4776_c5_g1_i2"	0.718076324263559	-0.361613294123319	-0.191262983209052	-0.444713278733313	-0.311615063298397	0.480611647967571	-0.472537471729983
"TRINITY_DN4776_c5_g1_i7"	0.209455067796614	-0.0355813315639764	0.301504450257959	-0.355720873514675	0.213401953188114	-0.213411365091631	-0.304803066090752
"TRINITY_DN4796_c0_g1_i5"	0.71200644776328	-0.461654755961202	0.335283939738021	-0.367931161254798	0.00695823320247894	0.0230584275319123	-0.411894918687841
"TRINITY_DN4789_c16_g1_i4"	0.402747019335274	-0.306432539129211	0.285658806623999	-0.307309060892009	-0.027185856423095	0.452560362078824	-0.443168454375689
"TRINITY_DN4789_c3_g3_i1"	0.940581279569042	-0.653660463562895	0.290700610696173	-0.520188430553095	-0.14242527202779	0.410997465750756	-0.674008286745891
"TRINITY_DN4789_c0_g1_i2"	0.84138861156473	-0.723051153350615	0.435713075811731	-0.425507805743141	-0.0218559282338386	0.256182785195634	-0.633951967910993
"TRINITY_DN4789_c16_g2_i1"	0.307027634000215	-0.14127141863818	0.379736393097364	-0.193735678713918	0.365681030701909	0.209274388635068	-0.321684516780771
"TRINITY_DN4789_c6_g1_i1"	0.942115503401467	-0.75735843281845	0.321756073646904	-0.430794643334296	-0.133904994484947	0.4298874215618	-0.647933671135987
"TRINITY_DN4714_c2_g1_i1"	0.895934299910998	-0.667474880043098	0.299542661099136	-0.581651410925784	-0.0827994209224475	0.455021501906095	-0.706331258772511
"TRINITY_DN4739_c0_g2_i8"	0.967461562244769	-0.777477221617773	0.216149686951929	-0.472242873024802	-0.172140979794564	0.401992300618713	-0.638028421679172
"TRINITY_DN4739_c0_g3_i7"	0.936684475267016	-0.68401604066281	0.19499203409307	-0.524624981425933	-0.275680757438016	0.406153614844563	-0.633092695303465
"TRINITY_DN4739_c0_g1_i5"	0.968285647910503	-0.702824973011751	0.169572472044029	-0.495938099311664	-0.191326260590499	0.418278889426024	-0.616886404888391
"TRINITY_DN4739_c0_g1_i13"	0.940504286632082	-0.575239971455656	0.101773862254186	-0.578323633509267	-0.220530461625946	0.39472421245653	-0.673489557956843
"TRINITY_DN4739_c0_g1_i35"	0.978122250651565	-0.685065607772768	0.185360370738435	-0.54421893403193	-0.195277114879691	0.385436677035033	-0.644376171733907
"TRINITY_DN4739_c0_g1_i17"	0.812961214047856	-0.642847365784883	0.24551868648763	-0.274049591494721	-0.096682642421744	0.0244938087438339	-0.366589905672869
"TRINITY_DN4739_c0_g1_i10"	0.935988291943171	-0.647597210114364	0.168985063125231	-0.519860722430636	-0.265099233160209	0.350126213869695	-0.557484749455241
"TRINITY_DN4739_c3_g3_i3"	0.923285967776061	-0.589170899417137	0.0262139506859456	-0.574651811875399	-0.245208262822303	0.431273284883172	-0.603148397707239
"TRINITY_DN4701_c1_g1_i23"	0.822436163544759	-0.655084120370298	0.427783346399288	-0.44959753795441	0.0562376016514377	0.467803325256988	-0.624085888462041
"TRINITY_DN4738_c0_g1_i52"	-0.655235160836739	0.874064729616454	-0.271182087165047	0.108209802655748	0.142080059816526	-0.276003713729527	0.550556842943144
"TRINITY_DN4738_c2_g1_i5"	0.173345524045219	-0.0679385359021638	0.125850710420593	-0.30403686509552	-0.0427446712595852	0.803848214073892	-0.26246818678563
"TRINITY_DN4797_c0_g1_i5"	0.417032193828882	-0.105421097570564	0.334624600395409	-0.443852506836301	0.0608101918632427	-0.183957862532807	-0.493919062258785
"TRINITY_DN4702_c1_g1_i13"	0.675319463278808	-0.602154235941996	0.212515257071583	-0.287228697530466	0.101995429733896	0.442408825850857	-0.685290523459273
"TRINITY_DN4712_c0_g1_i4"	0.820746864201203	-0.526237235252017	0.0520322304402449	-0.318887016041889	-0.272360652113592	0.183284237605238	-0.396766667963225
"TRINITY_DN4712_c0_g1_i12"	0.936771325988942	-0.691351368989833	0.2500076602088	-0.58113741797118	-0.129885431604584	0.479752988846697	-0.652093986909401
"TRINITY_DN4740_c0_g1_i4"	0.646020955874654	-0.438282231348323	0.00693101823874569	-0.0904726872507659	-0.270788167593443	0.150918317561925	-0.268614630811528
"TRINITY_DN4740_c0_g1_i3"	0.722086398531435	-0.535322961063912	0.438582467230829	-0.486464364204822	0.047182458537298	0.44571038035889	-0.659320588259837
"TRINITY_DN4750_c0_g1_i5"	0.563112523244632	-0.533565984281501	0.568681252226451	-0.431451096155315	0.277443885347004	0.410318384026541	-0.577172124696711
"TRINITY_DN4750_c0_g1_i8"	0.737361686818881	-0.557110898684219	-0.12291116605464	-0.254816756029624	-0.335931775533401	0.306912527959483	-0.473348426410926
"TRINITY_DN80318_c0_g1_i10"	-0.675391357873368	0.357473568049004	-0.353387327774862	0.454110725112045	-0.010104477963982	-0.311542225797555	0.921759871805531
"TRINITY_DN28878_c0_g1_i1"	0.713819512231205	-0.719220869767941	0.489396603238076	-0.253653558278005	0.0271700382023992	0.222975768555862	-0.623354330650592
"TRINITY_DN28871_c4_g1_i2"	0.791041077362849	-0.457842819879898	-0.0843524457885642	-0.357087728091872	-0.343116640627913	0.128705391016033	-0.421317356622077
"TRINITY_DN28802_c1_g1_i2"	-0.484404500882572	0.00472626278522068	-0.359815794840311	0.951088559808243	-0.240453067333188	-0.483841118560712	0.416436753293123
"TRINITY_DN28829_c0_g1_i7"	0.609656209848164	-0.263005516338304	-0.0118068859179033	-0.333425207792504	-0.0512872888074671	-0.0488763626902398	-0.233061240191427
"TRINITY_DN28844_c0_g1_i4"	0.551520993653658	-0.375102907708271	0.112375470108407	-0.191873012544128	-0.170172833963773	0.41345012384456	-0.464661448138625
"TRINITY_DN28844_c0_g2_i1"	0.669366703112247	-0.45917420294138	0.0277821450248722	-0.143992480121868	-0.299968448115062	0.346869620872354	-0.400482169514678
"TRINITY_DN28872_c0_g1_i12"	-0.214785858563499	-0.200932126645986	-0.331339764022745	0.816820619961286	-0.360782871953536	-0.00875870179159331	0.261261476055699
"TRINITY_DN28872_c0_g1_i14"	0.887266367271053	-0.707215540484086	0.412293437132537	-0.489236162209199	-0.0393732147410184	0.318418832442378	-0.629408478790092
"TRINITY_DN28872_c3_g1_i4"	0.846251601139299	-0.646212549055604	0.664631446244442	-0.604964271302826	0.29776933862786	0.347619703240274	-0.76541213694993
"TRINITY_DN28877_c0_g1_i5"	-0.774202015294371	0.783634349680048	-0.346310148058143	0.188947783614036	-0.0675662558778476	-0.204775703662948	0.66134571185878
"TRINITY_DN28800_c2_g1_i1"	0.524545248249335	-0.607505203384688	0.577570101263454	-0.223926190618016	0.241323419055146	0.385398351320148	-0.546416679187791
"TRINITY_DN54014_c0_g1_i2"	-0.490277292359287	0.545482664943487	-0.368167045404229	0.100293151087694	0.0397663142999447	-0.254898967669238	0.768390960280523
"TRINITY_DN54093_c2_g1_i4"	0.894750979978517	-0.732417859658571	0.409391898048991	-0.482828863339126	-0.19727661850002	0.318194061727826	-0.693037793607295
"TRINITY_DN54071_c1_g1_i6"	-0.43435605249717	0.76495237160113	-0.209150280027668	-0.245679142834374	0.179361624234223	-0.0685367150710452	0.351060766668407
"TRINITY_DN54005_c0_g1_i1"	-0.924670169294682	0.766668362915072	-0.508715936743323	0.467614843907116	-0.133907304297539	-0.303039828948598	0.710107022928962
"TRINITY_DN54047_c0_g1_i1"	-0.619224283628202	0.324015078258191	-0.361454677920072	0.39618405709012	-0.186443464662656	-0.368256821517087	0.972822116430245
"TRINITY_DN54098_c0_g1_i3"	0.925766527037113	-0.784065236674558	0.368449675773169	-0.425215080354298	-0.101003488752987	0.330838930430544	-0.673266861109504
"TRINITY_DN54027_c3_g1_i12"	-0.413476336046292	0.0603336170466365	-0.311037596712707	0.822157330225724	-0.201736729664417	-0.10281140767479	0.29000744431369
"TRINITY_DN54027_c3_g1_i2"	-0.25985744285915	-0.280058727534296	-0.0555870245370803	0.832914166819202	0.0262551695825904	-0.171426944096808	0.237881330423907
"TRINITY_DN71273_c0_g1_i4"	-0.629221472639222	0.330610076756126	-0.330303088498394	0.425413259096682	-0.0961933118473881	-0.3347062671974	0.953451173067465
