name	term	lev	seq	value
"fatty acid biosynthetic process"	GO:0001516;GO:0006693;GO:0046457;GO:0006692;GO:0006690;GO:0033559;GO:0006636;GO:0046456;GO:0006633	7	Q7U064	-2.45692002887055
"fatty acid biosynthetic process"	GO:0001516;GO:0006693;GO:0046457;GO:0006692;GO:0006690;GO:0033559;GO:0006636;GO:0046456;GO:0006633	7	Q7VEV2	22.0969866639205
"fatty acid biosynthetic process"	GO:0001516;GO:0006693;GO:0046457;GO:0006692;GO:0006690;GO:0033559;GO:0006636;GO:0046456;GO:0006633	7	B2HIN2	6.98291325263049
"fatty acid biosynthetic process"	GO:0001516;GO:0006693;GO:0046457;GO:0006692;GO:0006690;GO:0033559;GO:0006636;GO:0046456;GO:0006633	7	Q04791	-0.913545224889632
"diterpenoid metabolic process"	GO:0001523;GO:0016101	6	Q9Y625	-2.54391165991643
"diterpenoid metabolic process"	GO:0001523;GO:0016101	6	O00468	0.119541526721468
"diterpenoid metabolic process"	GO:0001523;GO:0016101	6	Q6NRV4	-2.80498639198805
"diterpenoid metabolic process"	GO:0001523;GO:0016101	6	P78333	-0.913545224889632
"diterpenoid metabolic process"	GO:0001523;GO:0016101	6	Q00915	0.534419888629475
"diterpenoid metabolic process"	GO:0001523;GO:0016101	6	P11766	1.01452709822303
"diterpenoid metabolic process"	GO:0001523;GO:0016101	6	P02753	3.99171678961644
"diterpenoid metabolic process"	GO:0001523;GO:0016101	6	P45376	1.00746589322005
"diterpenoid metabolic process"	GO:0001523;GO:0016101	6	Q6ZWL3	-0.913545224889632
"diterpenoid metabolic process"	GO:0001523;GO:0016101	6	Q91XT5	1.79079627008969
"diterpenoid metabolic process"	GO:0001523;GO:0016101	6	Q08652	-0.913545224889632
"diterpenoid metabolic process"	GO:0001523;GO:0016101	6	O55240	1.01452709822303
"diterpenoid metabolic process"	GO:0001523;GO:0016101	6	P15121	0.829084979751743
"diterpenoid metabolic process"	GO:0001523;GO:0016101	6	Q14114	2.07923657028204
"diterpenoid metabolic process"	GO:0001523;GO:0016101	6	P42330	3.75085074961506
"diterpenoid metabolic process"	GO:0001523;GO:0016101	6	Q9QYF1	0.74324686829398
"diterpenoid metabolic process"	GO:0001523;GO:0016101	6	P04114	-2.62323606652067
"diterpenoid metabolic process"	GO:0001523;GO:0016101	6	P45377	1.72948627148589
"diterpenoid metabolic process"	GO:0001523;GO:0016101	6	Q62148	-0.670369228570441
"diterpenoid metabolic process"	GO:0001523;GO:0016101	6	Q8TC12	-4.00981041473777
"diterpenoid metabolic process"	GO:0001523;GO:0016101	6	Q6P1J6	-4.54106863062245
"diterpenoid metabolic process"	GO:0001523;GO:0016101	6	P28474	0.467907095239696
"diterpenoid metabolic process"	GO:0001523;GO:0016101	6	P78363	2.82864274954362
"positive regulation of cellular component organization"	GO:0002092;GO:0048260;GO:0045807;GO:0051130	6	Q6P3W7	-1.99167626455924
"positive regulation of cellular component organization"	GO:0002092;GO:0048260;GO:0045807;GO:0051130	6	Q2T9M1	1.01452709822303
"positive regulation of cellular component organization"	GO:0002092;GO:0048260;GO:0045807;GO:0051130	6	Q86UL8	1.00746589322005
"positive regulation of cellular component organization"	GO:0002092;GO:0048260;GO:0045807;GO:0051130	6	Q80XQ2	-4.07310797467234
"positive regulation of cellular component organization"	GO:0002092;GO:0048260;GO:0045807;GO:0051130	6	Q8NBU5	3.362949228655
"positive regulation of cellular component organization"	GO:0002092;GO:0048260;GO:0045807;GO:0051130	6	Q9VN45	-0.148927085926917
"positive regulation of cellular component organization"	GO:0002092;GO:0048260;GO:0045807;GO:0051130	6	P08962	-0.913545224889632
"positive regulation of cellular component organization"	GO:0002092;GO:0048260;GO:0045807;GO:0051130	6	P41731	0.482747214751372
"positive regulation of cellular component organization"	GO:0002092;GO:0048260;GO:0045807;GO:0051130	6	Q86VR2	-0.288049860453037
"disaccharide metabolic process"	GO:0005984	3	Q8GRC3	5.31699955943952
"disaccharide metabolic process"	GO:0005984	3	P15977	9.19312430335894
"disaccharide metabolic process"	GO:0005984	3	P31927	8.27759668401756
"disaccharide metabolic process"	GO:0005984	3	Q53JI9	21.0428323690694
"disaccharide metabolic process"	GO:0005984	3	A6YRN9	-0.913545224889632
"response to stimulus"	GO:0050896	1	P01726	-0.929764961770385
"response to stimulus"	GO:0050896	1	Q8WZ60	-0.931063160784731
"response to stimulus"	GO:0050896	1	P50531	-1.99167626455924
"response to stimulus"	GO:0050896	1	I0IUP4	5.94110418538614
"response to stimulus"	GO:0050896	1	Q09014	1.18447773831519
"response to stimulus"	GO:0050896	1	P70406	3.35019033073644
"response to stimulus"	GO:0050896	1	P05824	9.10757065710184
"response to stimulus"	GO:0050896	1	P0DSE1	-0.968682123677853
"response to stimulus"	GO:0050896	1	Q9CWQ2	0.0527240368547759
"response to stimulus"	GO:0050896	1	P21362	4.8864202688971
"response to stimulus"	GO:0050896	1	P51124	0.261931369291629
"response to stimulus"	GO:0050896	1	O31626	6.27989763734285
"response to stimulus"	GO:0050896	1	Q9H400	2.62386782013822
"response to stimulus"	GO:0050896	1	P01849	-0.855004376878264
"response to stimulus"	GO:0050896	1	Q5LY79	8.47525406802812
"response to stimulus"	GO:0050896	1	Q9XVW1	-3.38965203991999
"response to stimulus"	GO:0050896	1	P09211	0.875614183599717
"response to stimulus"	GO:0050896	1	O95822	1.01452709822303
"response to stimulus"	GO:0050896	1	Q9BQI3	-3.003447662293
"response to stimulus"	GO:0050896	1	Q6PI73	1.01452709822303
"response to stimulus"	GO:0050896	1	Q8K3A4	-0.103487969984375
"response to stimulus"	GO:0050896	1	B3M7M6	-0.0182697107798984
"response to stimulus"	GO:0050896	1	Q99PD2	0.533754051865606
"response to stimulus"	GO:0050896	1	Q6GTX8	1.01452709822303
"response to stimulus"	GO:0050896	1	P97821	-2.62323606652067
"response to stimulus"	GO:0050896	1	Q6A969	1.01452709822303
"response to stimulus"	GO:0050896	1	Q03519	1.04934655862359
"response to stimulus"	GO:0050896	1	Q28433	2.15975739286264
"response to stimulus"	GO:0050896	1	O43299	-1.63623270945764
"response to stimulus"	GO:0050896	1	P20585	6.09010693568262
"response to stimulus"	GO:0050896	1	Q923E4	1.66053790090539
"response to stimulus"	GO:0050896	1	P01680	-0.913545224889632
"response to stimulus"	GO:0050896	1	Q14643	0.0456914931390841
"response to stimulus"	GO:0050896	1	Q92RA4	21.0899190723082
"response to stimulus"	GO:0050896	1	Q6PIJ6	-0.913545224889632
"response to stimulus"	GO:0050896	1	Q9SB00	-0.475370445421204
"response to stimulus"	GO:0050896	1	P01826	6.67635774488765
"response to stimulus"	GO:0050896	1	Q9D722	0.467907095239696
"response to stimulus"	GO:0050896	1	P56501	-0.913545224889632
"response to stimulus"	GO:0050896	1	O15527	1.23581981811328
"response to stimulus"	GO:0050896	1	Q9CWV1	1.00746589322005
"response to stimulus"	GO:0050896	1	Q6PAQ4	-1.99167626455924
"response to stimulus"	GO:0050896	1	A4D2B8	0.385482911086053
"response to stimulus"	GO:0050896	1	Q8N6C8	0.0527375802314052
"response to stimulus"	GO:0050896	1	P28907	1.01452709822303
"response to stimulus"	GO:0050896	1	P34972	1.79079627008969
"response to stimulus"	GO:0050896	1	Q6PCD5	-1.72281038173933
"response to stimulus"	GO:0050896	1	P11247	1.01452709822303
"response to stimulus"	GO:0050896	1	Q72NN2	6.08630097120286
"response to stimulus"	GO:0050896	1	Q8NFZ0	2.95302636693921
"response to stimulus"	GO:0050896	1	Q3U6B2	-1.80568815891553
"response to stimulus"	GO:0050896	1	Q20117	-6.79307095092073
"response to stimulus"	GO:0050896	1	P11942	-2.04249635701586
"response to stimulus"	GO:0050896	1	P31996	4.7621242810851
"response to stimulus"	GO:0050896	1	Q91YE2	-0.913545224889632
"response to stimulus"	GO:0050896	1	P47739	-7.59544243554262
"response to stimulus"	GO:0050896	1	A5VHK2	20.3408892328884
"response to stimulus"	GO:0050896	1	Q8IZK6	-0.913545224889632
"response to stimulus"	GO:0050896	1	P43351	-2.12151177767039
"response to stimulus"	GO:0050896	1	Q8ERW5	22.0100792274964
"response to stimulus"	GO:0050896	1	P61798	1.03517516007267
"response to stimulus"	GO:0050896	1	O34812	-0.913545224889632
"response to stimulus"	GO:0050896	1	Q9Y3P8	-0.0350259509381075
"response to stimulus"	GO:0050896	1	Q8TDG4	6.8252652561331
"response to stimulus"	GO:0050896	1	P11352	0.748933417500047
"response to stimulus"	GO:0050896	1	Q9CQW7	1.01452709822303
"response to stimulus"	GO:0050896	1	Q46EH7	8.12697928590111
"response to stimulus"	GO:0050896	1	P01665	1.79079627008969
"response to stimulus"	GO:0050896	1	Q9R0E2	4.25998569925019
"response to stimulus"	GO:0050896	1	D3ZKD3	-0.913545224889632
"response to stimulus"	GO:0050896	1	O60671	5.62881929280864
"response to stimulus"	GO:0050896	1	P49816	0.0456914931390841
"response to stimulus"	GO:0050896	1	P97493	-0.0169118104263585
"response to stimulus"	GO:0050896	1	P26151	1.01452709822303
"response to stimulus"	GO:0050896	1	Q9KR33	7.53150735320262
"response to stimulus"	GO:0050896	1	Q9JIL9	4.01610450459693
"response to stimulus"	GO:0050896	1	A9CH39	20.9996856229297
"response to stimulus"	GO:0050896	1	P28068	-0.855004376878264
"response to stimulus"	GO:0050896	1	P02504	4.65966443194484
"response to stimulus"	GO:0050896	1	A0A0A6YYK7	-1.82204187090936
"response to stimulus"	GO:0050896	1	Q66HD0	0.692128278221964
"response to stimulus"	GO:0050896	1	Q86W26	-0.330399648440896
"response to stimulus"	GO:0050896	1	Q9NNW7	-0.913545224889632
"response to stimulus"	GO:0050896	1	Q8WVD3	-0.931626170789563
"response to stimulus"	GO:0050896	1	Q61549	1.01452709822303
"response to stimulus"	GO:0050896	1	Q8K3D3	0.845734062071579
"response to stimulus"	GO:0050896	1	P0DOX8	2.95033666936562
"response to stimulus"	GO:0050896	1	Q9I6Z2	6.60316325139511
"response to stimulus"	GO:0050896	1	Q9NYL2	-0.913545224889632
"response to stimulus"	GO:0050896	1	P01871	0.750743889074229
"response to stimulus"	GO:0050896	1	P0A155	5.27322573648394
"response to stimulus"	GO:0050896	1	Q2VPA6	1.9131483795065
"response to stimulus"	GO:0050896	1	Q9JJ22	-1.63623270945764
"response to stimulus"	GO:0050896	1	Q0IH86	3.20953777872529
"response to stimulus"	GO:0050896	1	A0A1L5BUG8	-0.913545224889632
"response to stimulus"	GO:0050896	1	Q66KY3	-0.747630726795039
"response to stimulus"	GO:0050896	1	B1J4W5	22.22199574753
"response to stimulus"	GO:0050896	1	Q4KLQ5	4.85962916047598
"response to stimulus"	GO:0050896	1	P09793	1.15167571668775
"response to stimulus"	GO:0050896	1	P46063	2.33915397247183
"response to stimulus"	GO:0050896	1	A0A075B6R0	1.01452709822303
"response to stimulus"	GO:0050896	1	P23591	0.728132683488477
"response to stimulus"	GO:0050896	1	P44496	21.4791691697863
"response to stimulus"	GO:0050896	1	Q8TEK3	1.09205087204354
"response to stimulus"	GO:0050896	1	Q9WTK0	1.36723690386481
"response to stimulus"	GO:0050896	1	Q9BWQ8	-2.94228402871636
"response to stimulus"	GO:0050896	1	Q0VCA5	-1.28352501054425
"response to stimulus"	GO:0050896	1	F1M625	0.318925086289582
"response to stimulus"	GO:0050896	1	P11912	1.63085428547837
"response to stimulus"	GO:0050896	1	P98064	1.5566556036949
"response to stimulus"	GO:0050896	1	P04179	0.21586454823587
"response to stimulus"	GO:0050896	1	A5VEW5	7.31305967581516
"response to stimulus"	GO:0050896	1	P01697	6.82632072147779
"response to stimulus"	GO:0050896	1	Q9QXE2	-7.44704686789968
"response to stimulus"	GO:0050896	1	Q03518	4.68162202915056
"response to stimulus"	GO:0050896	1	Q8Y0H9	5.59781572176248
"response to stimulus"	GO:0050896	1	A0A0B4J275	1.00746589322005
"response to stimulus"	GO:0050896	1	Q9NWQ8	0.399768347466641
"response to stimulus"	GO:0050896	1	P32249	0.584300582745724
"response to stimulus"	GO:0050896	1	Q9TUF9	2.10571035694692
"response to stimulus"	GO:0050896	1	A0A0G2JZ79	0.817930539403378
"response to stimulus"	GO:0050896	1	O13762	-4.78133301292524
"response to stimulus"	GO:0050896	1	Q9VEU5	-1.62345502116998
"response to stimulus"	GO:0050896	1	O09164	3.43201313789703
"response to stimulus"	GO:0050896	1	Q9Z0F8	1.01452709822303
"response to stimulus"	GO:0050896	1	Q48KB0	7.745919925068
"response to stimulus"	GO:0050896	1	O14299	-2.21278050266703
"response to stimulus"	GO:0050896	1	A0A0A6YYK6	-2.58435316644427
"response to stimulus"	GO:0050896	1	Q6P179	1.01452709822303
"response to stimulus"	GO:0050896	1	Q60710	-0.229961566648181
"response to stimulus"	GO:0050896	1	P50247	-0.854847843525192
"response to stimulus"	GO:0050896	1	Q4G056	4.63411747206557
"response to stimulus"	GO:0050896	1	Q15853	1.43240806839543
"response to stimulus"	GO:0050896	1	P21796	0.733827322868553
"response to stimulus"	GO:0050896	1	Q9Z1K9	2.16382344111943
"response to stimulus"	GO:0050896	1	Q86YC2	-0.913545224889632
"response to stimulus"	GO:0050896	1	A0A0A6YYC5	-0.913545224889632
"response to stimulus"	GO:0050896	1	Q6ZRQ5	1.72948627148589
"response to stimulus"	GO:0050896	1	Q2YMH5	7.49782442450346
"response to stimulus"	GO:0050896	1	Q10407	-8.38594894228422
"response to stimulus"	GO:0050896	1	P55851	0.462713292519167
"response to stimulus"	GO:0050896	1	P45945	23.6067357448145
"response to stimulus"	GO:0050896	1	A0A0B4J2F0	2.5790797849915
"response to stimulus"	GO:0050896	1	Q9P7C8	-5.69366544221044
"response to stimulus"	GO:0050896	1	Q92537	1.01452709822303
"response to stimulus"	GO:0050896	1	Q95M18	1.96490032473626
"response to stimulus"	GO:0050896	1	Q9VQY9	0.207136323202776
"response to stimulus"	GO:0050896	1	Q9SAH9	-5.54017140831943
"response to stimulus"	GO:0050896	1	A2ASZ8	1.01452709822303
"response to stimulus"	GO:0050896	1	Q9H6Q4	0.0527080752851989
"response to stimulus"	GO:0050896	1	Q9QZ11	-4.51901217217869
"response to stimulus"	GO:0050896	1	Q13401	-1.70861196559936
"response to stimulus"	GO:0050896	1	Q96AH0	-1.43103054224085
"response to stimulus"	GO:0050896	1	Q60596	2.88178258195304
"response to stimulus"	GO:0050896	1	P13196	1.94468479791973
"response to stimulus"	GO:0050896	1	Q9JHG6	1.01452709822303
"response to stimulus"	GO:0050896	1	O55003	1.90812474962232
"response to stimulus"	GO:0050896	1	Q8C886	1.01452709822303
"response to stimulus"	GO:0050896	1	P05065	-1.63623270945764
"response to stimulus"	GO:0050896	1	Q9XSJ9	0.549264971665339
"response to stimulus"	GO:0050896	1	P28067	0.521523512556901
"response to stimulus"	GO:0050896	1	Q9NUS5	-0.913545224889632
"response to stimulus"	GO:0050896	1	P10518	3.44505235919668
"response to stimulus"	GO:0050896	1	Q15788	1.00746589322005
"response to stimulus"	GO:0050896	1	Q8TAF3	-0.913545224889632
"response to stimulus"	GO:0050896	1	Q9FR62	-4.78133301292524
"response to stimulus"	GO:0050896	1	P03921	-0.0913490798469853
"response to stimulus"	GO:0050896	1	Q9NX31	0.811414166536366
"response to stimulus"	GO:0050896	1	Q6NVH7	-0.913545224889632
"response to stimulus"	GO:0050896	1	Q9Y248	-2.27440565759986
"response to stimulus"	GO:0050896	1	Q8VHB5	-0.760412505690967
"response to stimulus"	GO:0050896	1	Q7TQK1	-1.90088982465065
"response to stimulus"	GO:0050896	1	Q5BJY3	-0.761336296689546
"response to stimulus"	GO:0050896	1	Q66S58	-0.682256219128343
"response to stimulus"	GO:0050896	1	P35700	0.518549463776798
"response to stimulus"	GO:0050896	1	O08796	0.0527575119351157
"response to stimulus"	GO:0050896	1	P49917	-0.913545224889632
"response to stimulus"	GO:0050896	1	A8KBH6	1.49484114191364
"response to stimulus"	GO:0050896	1	Q1ID16	5.00752954689365
"response to stimulus"	GO:0050896	1	O13911	-3.60428481705532
"response to stimulus"	GO:0050896	1	Q6NZJ6	1.01452709822303
"response to stimulus"	GO:0050896	1	Q2TSC7	-4.69908311234277
"response to stimulus"	GO:0050896	1	P80067	-4.57085440017099
"response to stimulus"	GO:0050896	1	Q9H6Z9	1.65327246973296
"response to stimulus"	GO:0050896	1	Q9Z2R9	2.16382344111943
"response to stimulus"	GO:0050896	1	Q920P6	-0.748015600285842
"response to stimulus"	GO:0050896	1	Q8C503	-1.63623270945764
"response to stimulus"	GO:0050896	1	Q13153	-0.931063160784731
"response to stimulus"	GO:0050896	1	P16410	-2.86438778246712
"response to stimulus"	GO:0050896	1	P96963	5.94110418538614
"response to stimulus"	GO:0050896	1	Q6KCM7	1.01452709822303
"response to stimulus"	GO:0050896	1	Q9BQ83	-1.10148384845785
"response to stimulus"	GO:0050896	1	Q9YIB9	7.79537472644053
"response to stimulus"	GO:0050896	1	P30519	-1.75126608955329
"response to stimulus"	GO:0050896	1	P04437	-0.951141297026983
"response to stimulus"	GO:0050896	1	P38132	3.69913274740465
"response to stimulus"	GO:0050896	1	Q60857	-0.759629572383283
"response to stimulus"	GO:0050896	1	O94329	-4.19815287677029
"response to stimulus"	GO:0050896	1	Q1ZZU3	2.12383211012599
"response to stimulus"	GO:0050896	1	P47811	0.0527080752851989
"response to stimulus"	GO:0050896	1	Q9GZY6	-2.46846070724723
"response to stimulus"	GO:0050896	1	P47197	-4.85914274004366
"response to stimulus"	GO:0050896	1	Q6P6C2	0.162746507737232
"response to stimulus"	GO:0050896	1	P08508	4.76793808653987
"response to stimulus"	GO:0050896	1	Q9MZ41	0.112221231710036
"response to stimulus"	GO:0050896	1	P08680	0.160491824776245
"response to stimulus"	GO:0050896	1	P04230	0.534309782183285
"response to stimulus"	GO:0050896	1	Q84N34	2.77488637344882
"response to stimulus"	GO:0050896	1	Q9CC91	5.05235881323981
"response to stimulus"	GO:0050896	1	Q13241	1.97965150475361
"response to stimulus"	GO:0050896	1	Q61037	4.59574830247815
"response to stimulus"	GO:0050896	1	Q5I043	1.00746589322005
"response to stimulus"	GO:0050896	1	Q2U639	3.25004900428763
"response to stimulus"	GO:0050896	1	B8GMG5	0.0931112920736715
"response to stimulus"	GO:0050896	1	O70252	2.91806786372913
"response to stimulus"	GO:0050896	1	Q5ZJL9	-2.62902545074596
"response to stimulus"	GO:0050896	1	P24807	2.62298100339261
"response to stimulus"	GO:0050896	1	P0CF51	-2.45692002887055
"response to stimulus"	GO:0050896	1	A4FUD9	0.920384297041247
"response to stimulus"	GO:0050896	1	A9JR78	3.14151971891913
"response to stimulus"	GO:0050896	1	P24161	0.0527575119351157
"response to stimulus"	GO:0050896	1	Q5QN75	-3.20333642377229
"response to stimulus"	GO:0050896	1	Q96F46	2.69364950611825
"response to stimulus"	GO:0050896	1	Q1LWH4	-4.35936245567601
"response to stimulus"	GO:0050896	1	P46422	-2.39021125875786
"response to stimulus"	GO:0050896	1	P47740	-4.50589416005225
"response to stimulus"	GO:0050896	1	Q9NZQ7	0.207436468938265
"response to stimulus"	GO:0050896	1	P19157	0.770160434035751
"response to stimulus"	GO:0050896	1	P16388	-5.00320394001806
"response to stimulus"	GO:0050896	1	Q0WVW7	-7.54738851024907
"response to stimulus"	GO:0050896	1	Q6ZNB5	2.23929555580367
"response to stimulus"	GO:0050896	1	P03911	-0.511578916745586
"response to stimulus"	GO:0050896	1	Q95153	1.31037240199687
"response to stimulus"	GO:0050896	1	G9M9M4	3.09978614515014
"response to stimulus"	GO:0050896	1	P46694	2.85597546249424
"response to stimulus"	GO:0050896	1	P00338	-0.299653488246547
"response to stimulus"	GO:0050896	1	Q7Q0Q1	-2.20542152161718
"response to stimulus"	GO:0050896	1	P56528	-0.913545224889632
"response to stimulus"	GO:0050896	1	Q9Y3Z3	-4.11371908591442
"response to stimulus"	GO:0050896	1	I0IUP3	5.46449274105106
"response to stimulus"	GO:0050896	1	Q9PVK5	1.00746589322005
"response to stimulus"	GO:0050896	1	Q6NX31	2.18617911215484
"response to stimulus"	GO:0050896	1	P0DOX5	-2.43067597151179
"response to stimulus"	GO:0050896	1	Q9FKS4	-6.20971870539598
"response to stimulus"	GO:0050896	1	Q9NII1	-3.47224306074535
"response to stimulus"	GO:0050896	1	P0DOX3	1.79079627008969
"response to stimulus"	GO:0050896	1	D2HNY3	-6.59772747708856
"response to stimulus"	GO:0050896	1	A4XVB1	2.95033666936562
"response to stimulus"	GO:0050896	1	P16047	6.71413983922407
"response to stimulus"	GO:0050896	1	Q9BSD3	3.40979016832833
"response to stimulus"	GO:0050896	1	Q9NQ25	1.30320650479862
"response to stimulus"	GO:0050896	1	Q92Y46	23.0487525839659
"response to stimulus"	GO:0050896	1	P05090	-3.42508192439854
"response to stimulus"	GO:0050896	1	P22242	7.55188873284469
"response to stimulus"	GO:0050896	1	A0A1I9LN01	21.2679585271369
"response to stimulus"	GO:0050896	1	Q8BMI0	1.01452709822303
"response to stimulus"	GO:0050896	1	Q15485	-0.795064190482922
"response to stimulus"	GO:0050896	1	P77161	7.4173710577908
"response to stimulus"	GO:0050896	1	P92177	-0.397358766114981
"response to stimulus"	GO:0050896	1	Q6F353	-4.31321704399368
"response to stimulus"	GO:0050896	1	P47820	0.632356676578199
"response to stimulus"	GO:0050896	1	Q8K2I9	-0.939645633381321
"response to stimulus"	GO:0050896	1	Q4R703	-0.913545224889632
"response to stimulus"	GO:0050896	1	Q02809	1.10109327709483
"response to stimulus"	GO:0050896	1	P22415	1.00746589322005
"response to stimulus"	GO:0050896	1	O95831	1.35963998238606
"response to stimulus"	GO:0050896	1	Q920R0	-0.913545224889632
"response to stimulus"	GO:0050896	1	O61661	1.10769880548377
"response to stimulus"	GO:0050896	1	Q7L1T6	-0.913545224889632
"response to stimulus"	GO:0050896	1	Q8BGW5	1.18447773831519
"response to stimulus"	GO:0050896	1	Q05609	-6.57508811029694
"response to stimulus"	GO:0050896	1	P0DOX6	-0.869080535460132
"response to stimulus"	GO:0050896	1	A9CJC9	23.7242513474839
"response to stimulus"	GO:0050896	1	Q6NXW6	2.01831600622193
"response to stimulus"	GO:0050896	1	O22834	-5.77755107421043
"response to stimulus"	GO:0050896	1	Q9H993	4.23606933193679
"response to stimulus"	GO:0050896	1	P03979	-0.913545224889632
"response to stimulus"	GO:0050896	1	Q6INN8	-5.01309758977621
"response to stimulus"	GO:0050896	1	Q9NP99	1.01452709822303
"response to stimulus"	GO:0050896	1	P51910	-1.80568815891553
"response to stimulus"	GO:0050896	1	Q499W2	0.585393645554734
"response to stimulus"	GO:0050896	1	Q9NXL9	1.01452709822303
"response to stimulus"	GO:0050896	1	Q43704	-3.003447662293
"response to stimulus"	GO:0050896	1	P33341	20.8345036255348
"response to stimulus"	GO:0050896	1	O75663	-1.82204187090936
"response to stimulus"	GO:0050896	1	P44804	21.4540594076351
"response to stimulus"	GO:0050896	1	P49916	7.17408303438142
"response to stimulus"	GO:0050896	1	Q8BH58	0.117143924360452
"response to stimulus"	GO:0050896	1	P05771	2.91806786372913
"response to stimulus"	GO:0050896	1	P03915	-0.352429405875549
